0.0266, 48.7211, 0.0245
0.0256, 48.7216, 0.0250
0.0271, 48.7212, 0.0268
0.0269, 48.7218, 0.0225
0.0271, 48.7212, 0.0229
0.0262, 48.7211, 0.0237
0.0282, 48.7210, 0.0247
0.0306, 48.7225, 0.0263
0.0283, 48.7209, 0.0258
0.0264, 48.7212, 0.0246
0.0251, 48.7207, 0.0280
0.0286, 48.7208, 0.0239
0.0268, 48.7208, 0.0263
0.0275, 48.7209, 0.0238
0.0261, 48.7207, 0.0233
0.0392, 48.7178, 0.0242
0.0265, 48.7216, 0.0223
0.0273, 48.7206, 0.0240
0.0275, 48.7209, 0.0231
0.0276, 48.7209, 0.0214
