14.3497, 51.9441, 4.1825
14.3509, 51.9451, 4.1838
14.3495, 51.9460, 4.1830
14.3485, 51.9447, 4.1813
14.3490, 51.9449, 4.1823
14.3496, 51.9469, 4.1833
14.3497, 51.9446, 4.1815
14.3496, 51.9451, 4.1821
14.3499, 51.9448, 4.1817
14.3503, 51.9455, 4.1829
14.3503, 51.9449, 4.1821
14.3503, 51.9450, 4.1824
14.3494, 51.9446, 4.1820
14.3501, 51.9457, 4.1832
14.3510, 51.9466, 4.1832
14.3480, 51.9464, 4.1818
14.3502, 51.9453, 4.1817
